timestamp,domain,measure
402,uncore-0,0.77151
402,package-global,12.97613
402,cpu%_package-global,24.24504
402,cpu%_package-0,24.60796
402,freq_package-0,2772277.875
405,psys-1,22.43513
405,core-0,8.29245
405,package-0,13.08547
405,uncore-0,0.74529
405,package-global,13.08547
405,cpu%_package-global,24.64577
405,cpu%_package-0,25.04285
405,freq_package-0,2823870.0
408,psys-1,22.61947
408,core-0,8.63147
408,package-0,13.28585
408,uncore-0,0.62333
408,package-global,13.28585
408,cpu%_package-global,24.43966
408,cpu%_package-0,24.75358
408,freq_package-0,2765478.625
411,psys-1,22.37842
411,core-0,8.25648
411,package-0,13.06128
411,uncore-0,0.77195
411,package-global,13.06128
411,cpu%_package-global,24.29745
411,cpu%_package-0,24.77409
411,freq_package-0,2551973.875
414,psys-1,22.78897
414,core-0,8.84565
414,package-0,13.44016
414,uncore-0,0.57892
414,package-global,13.44016
414,cpu%_package-global,24.05558
414,cpu%_package-0,24.80523
414,freq_package-0,2261694.75
417,psys-1,22.49964
417,core-0,8.32928
417,package-0,13.17771
417,uncore-0,0.81864
417,package-global,13.17771
417,cpu%_package-global,24.50388
417,cpu%_package-0,24.66097
417,freq_package-0,2338529.875
420,psys-1,22.32868
420,core-0,8.20755
420,package-0,13.02286
420,uncore-0,0.77635
420,package-global,13.02286
420,cpu%_package-global,24.50474
420,cpu%_package-0,24.97634
420,freq_package-0,2521677.25
423,psys-1,23.26487
423,core-0,8.44173
423,package-0,13.24207
423,uncore-0,0.75852
423,package-global,13.24207
423,cpu%_package-global,24.41659
423,cpu%_package-0,24.66138
423,freq_package-0,2015419.125
426,psys-1,24.43917
426,core-0,8.60195
426,package-0,13.29094
426,uncore-0,0.64741
426,package-global,13.29094
426,cpu%_package-global,24.60146
426,cpu%_package-0,24.46985
426,freq_package-0,2336664.25
429,psys-1,23.77544
429,core-0,7.80679
429,package-0,12.59537
429,uncore-0,0.6425
429,package-global,12.59537
429,cpu%_package-global,22.59863
429,cpu%_package-0,22.54743
429,freq_package-0,1172798.375
432,psys-1,18.73775
432,core-0,4.07462
432,package-0,7.72792
432,uncore-0,0.04187
432,package-global,7.72792
432,cpu%_package-global,12.59383
432,cpu%_package-0,12.5
432,freq_package-0,1028796.75
435,psys-1,23.19622
435,core-0,7.73344
435,package-0,11.38376
435,uncore-0,0.03199
435,package-global,11.38376
435,cpu%_package-global,12.67723
435,cpu%_package-0,12.60695
435,freq_package-0,750941.5
438,psys-1,11.81632
438,core-0,3.16862
438,package-0,5.26412
438,uncore-0,0.03479
438,package-global,5.26412
438,cpu%_package-global,5.46745
438,cpu%_package-0,5.5
438,freq_package-0,613008.5
441,psys-1,3.6053
441,core-0,0.11544
441,package-0,1.09738
441,uncore-0,0.02918
441,package-global,1.09738
441,cpu%_package-global,0.25
441,cpu%_package-0,0.33306
441,freq_package-0,400000.0
444,psys-1,3.25973
444,core-0,0.08424
444,package-0,0.98331
444,uncore-0,0.02557
444,package-global,0.98331
444,cpu%_package-global,0.20833
444,cpu%_package-0,0.20778
444,freq_package-0,400000.0
447,psys-1,22.38373
447,core-0,9.53482
447,package-0,13.40518
447,uncore-0,0.215
447,package-global,13.40518
447,cpu%_package-global,20.53494
447,cpu%_package-0,20.74916
447,freq_package-0,1830910.375
450,psys-1,24.74958
450,core-0,10.9328
450,package-0,15.07442
450,uncore-0,0.18402
450,package-global,15.07442
450,cpu%_package-global,21.26736
450,cpu%_package-0,22.03318
450,freq_package-0,2205895.5
453,psys-1,25.1332
453,core-0,11.2626
453,package-0,15.41962
453,uncore-0,0.17491
453,package-global,15.41962
453,cpu%_package-global,21.85345
453,cpu%_package-0,22.54672
453,freq_package-0,1421842.75
456,psys-1,24.82661
456,core-0,10.9811
456,package-0,15.17769
456,uncore-0,0.19483
456,package-global,15.17769
456,cpu%_package-global,22.78809
456,cpu%_package-0,22.98414
456,freq_package-0,2609212.875
459,psys-1,24.9982
459,core-0,11.09893
459,package-0,15.3085
459,uncore-0,0.18833
459,package-global,15.3085
459,cpu%_package-global,21.86964
459,cpu%_package-0,21.8127
459,freq_package-0,1584280.625
462,psys-1,25.02704
462,core-0,11.11932
462,package-0,15.35246
462,uncore-0,0.1843
462,package-global,15.35246
462,cpu%_package-global,21.58304
462,cpu%_package-0,21.74319
462,freq_package-0,2405511.375
465,psys-1,25.20583
465,core-0,11.30027
465,package-0,15.54019
465,uncore-0,0.16518
465,package-global,15.54019
465,cpu%_package-global,22.227
465,cpu%_package-0,22.48813
465,freq_package-0,1165618.125
468,psys-1,25.64518
468,core-0,11.38624
468,package-0,15.66321
468,uncore-0,0.1881
468,package-global,15.66321
468,cpu%_package-global,21.76166
468,cpu%_package-0,21.98861
468,freq_package-0,2550765.0
471,psys-1,25.35536
471,core-0,11.22479
471,package-0,15.52903
471,uncore-0,0.2195
471,package-global,15.52903
471,cpu%_package-global,22.2031
471,cpu%_package-0,22.2372
471,freq_package-0,2729711.375
474,psys-1,24.47179
474,core-0,10.42559
474,package-0,14.71873
474,uncore-0,0.22643
474,package-global,14.71873
474,cpu%_package-global,22.34088
474,cpu%_package-0,22.65759
474,freq_package-0,2470885.75
477,psys-1,21.55645
477,core-0,7.88099
477,package-0,12.26242
477,uncore-0,0.35742
477,package-global,12.26242
477,cpu%_package-global,21.03004
477,cpu%_package-0,21.25584
477,freq_package-0,1205788.625
480,psys-1,22.03577
480,core-0,8.18288
480,package-0,12.5096
480,uncore-0,0.3203
480,package-global,12.5096
480,cpu%_package-global,20.63013
480,cpu%_package-0,20.79732
480,freq_package-0,1736936.25
483,psys-1,22.16226
483,core-0,8.29897
483,package-0,12.61699
483,uncore-0,0.33824
483,package-global,12.61699
483,cpu%_package-global,21.21212
483,cpu%_package-0,21.36586
483,freq_package-0,2167862.875
486,psys-1,22.32607
486,core-0,8.38946
486,package-0,12.74762
486,uncore-0,0.38151
486,package-global,12.74762
486,cpu%_package-global,21.00515
486,cpu%_package-0,21.43053
486,freq_package-0,2092571.25
489,psys-1,22.40495
489,core-0,8.51214
489,package-0,12.81936
489,uncore-0,0.33929
489,package-global,12.81936
489,cpu%_package-global,21.1431
489,cpu%_package-0,21.47969
489,freq_package-0,1583650.125
492,psys-1,22.37763
492,core-0,8.48873
492,package-0,12.78221
492,uncore-0,0.329
492,package-global,12.78221
492,cpu%_package-global,21.07969
492,cpu%_package-0,21.1527
492,freq_package-0,2103583.125
495,psys-1,22.48078
495,core-0,8.58607
495,package-0,12.89046
495,uncore-0,0.32873
495,package-global,12.89046
495,cpu%_package-global,21.30229
495,cpu%_package-0,21.49538
495,freq_package-0,2432556.75
498,psys-1,4.59309
498,core-0,0.44254
498,package-0,1.65811
498,uncore-0,0.06004
498,package-global,1.65811
498,cpu%_package-global,0.83438
498,cpu%_package-0,0.79029
498,freq_package-0,548773.75
501,psys-1,8.85985
501,core-0,3.60742
501,package-0,4.79169
501,uncore-0,0.00902
501,package-global,4.79169
501,cpu%_package-global,3.71143
501,cpu%_package-0,3.65462
501,freq_package-0,864942.5
504,psys-1,23.69711
504,core-0,12.58729
504,package-0,14.64813
504,uncore-0,0.0
504,package-global,14.64813
504,cpu%_package-global,12.66139
504,cpu%_package-0,12.66653
504,freq_package-0,906085.5
507,psys-1,23.57863
507,core-0,12.59474
507,package-0,14.58883
507,uncore-0,0.0
507,package-global,14.58883
507,cpu%_package-global,12.70304
507,cpu%_package-0,12.66639
507,freq_package-0,934014.25
510,psys-1,23.56681
510,core-0,12.46435
510,package-0,14.54453
510,uncore-0,0.0
510,package-global,14.54453
510,cpu%_package-global,12.63553
510,cpu%_package-0,12.66667
510,freq_package-0,936342.625
513,psys-1,23.37263
513,core-0,12.39635
513,package-0,14.39821
513,uncore-0,0.0
513,package-global,14.39821
513,cpu%_package-global,12.625
513,cpu%_package-0,12.625
513,freq_package-0,900776.5
516,psys-1,23.62175
516,core-0,12.49431
516,package-0,14.57694
516,uncore-0,0.0
516,package-global,14.57694
516,cpu%_package-global,12.625
516,cpu%_package-0,12.58347
516,freq_package-0,893596.25
519,psys-1,23.60572
519,core-0,12.50543
519,package-0,14.52252
519,uncore-0,0.0
519,package-global,14.52252
519,cpu%_package-global,12.65612
519,cpu%_package-0,12.70723
519,freq_package-0,910487.875
522,psys-1,23.56815
522,core-0,12.40362
522,package-0,14.45812
522,uncore-0,0.0
522,package-global,14.45812
522,cpu%_package-global,12.73408
522,cpu%_package-0,12.70806
522,freq_package-0,1087171.0
525,psys-1,23.55134
525,core-0,12.43434
525,package-0,14.46324
525,uncore-0,0.0
525,package-global,14.46324
525,cpu%_package-global,12.66139
525,cpu%_package-0,12.70778
525,freq_package-0,900000.0
528,psys-1,23.74094
528,core-0,12.47982
528,package-0,14.57776
528,uncore-0,0.0
528,package-global,14.57776
528,cpu%_package-global,12.63026
528,cpu%_package-0,12.54195
528,freq_package-0,884562.125
531,psys-1,21.40727
531,core-0,10.50061
531,package-0,12.50415
531,uncore-0,0.0
531,package-global,12.50415
531,cpu%_package-global,12.70304
531,cpu%_package-0,12.58361
531,freq_package-0,874998.625
534,psys-1,21.52833
534,core-0,10.50823
534,package-0,12.53744
534,uncore-0,0.0
534,package-global,12.53744
534,cpu%_package-global,12.61974
534,cpu%_package-0,12.74972
534,freq_package-0,918544.5
537,psys-1,21.64296
537,core-0,10.66454
537,package-0,12.6694
537,uncore-0,0.0
537,package-global,12.6694
537,cpu%_package-global,12.73938
537,cpu%_package-0,12.70764
537,freq_package-0,918742.5
540,psys-1,21.74428
540,core-0,10.66555
540,package-0,12.73475
540,uncore-0,0.0
540,package-global,12.73475
540,cpu%_package-global,12.70304
540,cpu%_package-0,12.75
540,freq_package-0,930871.875
543,psys-1,21.7581
543,core-0,10.80169
543,package-0,12.79084
543,uncore-0,0.0
543,package-global,12.79084
543,cpu%_package-global,12.73938
543,cpu%_package-0,12.66584
543,freq_package-0,1258580.625
546,psys-1,22.05772
546,core-0,10.45178
546,package-0,12.9024
546,uncore-0,0.0
546,package-global,12.9024
546,cpu%_package-global,13.55861
546,cpu%_package-0,13.50559
546,freq_package-0,904088.625
549,psys-1,22.11071
549,core-0,10.26341
549,package-0,12.91017
549,uncore-0,0.0
549,package-global,12.91017
549,cpu%_package-global,13.13047
549,cpu%_package-0,13.16473
549,freq_package-0,1103905.875
552,psys-1,21.8897
552,core-0,10.63217
552,package-0,12.87105
552,uncore-0,0.0
552,package-global,12.87105
552,cpu%_package-global,12.91667
552,cpu%_package-0,12.83431
552,freq_package-0,905282.625
555,psys-1,21.91746
555,core-0,10.62508
555,package-0,12.91623
555,uncore-0,0.0
555,package-global,12.91623
555,cpu%_package-global,12.88574
555,cpu%_package-0,12.83445
555,freq_package-0,884709.125
558,psys-1,22.01025
558,core-0,10.47834
558,package-0,12.925
558,uncore-0,0.0
558,package-global,12.925
558,cpu%_package-global,13.00542
558,cpu%_package-0,13.00844
558,freq_package-0,905413.125
561,psys-1,22.04296
561,core-0,10.59908
561,package-0,12.96669
561,uncore-0,0.0
561,package-global,12.96669
561,cpu%_package-global,12.92744
561,cpu%_package-0,12.91961
561,freq_package-0,926999.0
564,psys-1,23.7695
564,core-0,10.52931
564,package-0,12.92863
564,uncore-0,0.0
564,package-global,12.92863
564,cpu%_package-global,13.05799
564,cpu%_package-0,12.99973
564,freq_package-0,1089221.625
567,psys-1,23.71697
567,core-0,10.59881
567,package-0,12.91057
567,uncore-0,0.0
567,package-global,12.91057
567,cpu%_package-global,13.23038
567,cpu%_package-0,13.21197
567,freq_package-0,949764.375
570,psys-1,23.80463
570,core-0,10.56237
570,package-0,12.97163
570,uncore-0,0.0
570,package-global,12.97163
570,cpu%_package-global,13.07244
570,cpu%_package-0,13.00112
570,freq_package-0,928935.125
573,psys-1,23.66137
573,core-0,10.65634
573,package-0,12.92422
573,uncore-0,0.0
573,package-global,12.92422
573,cpu%_package-global,12.88574
573,cpu%_package-0,12.91667
573,freq_package-0,935430.5
576,psys-1,23.5582
576,core-0,10.7178
576,package-0,12.95071
576,uncore-0,0.0
576,package-global,12.95071
576,cpu%_package-global,12.89111
576,cpu%_package-0,12.91737
576,freq_package-0,988522.25
579,psys-1,22.07174
579,core-0,10.66297
579,package-0,12.95598
579,uncore-0,0.0
579,package-global,12.95598
579,cpu%_package-global,12.88574
579,cpu%_package-0,12.83529
579,freq_package-0,921709.625
582,psys-1,22.00742
582,core-0,10.61099
582,package-0,12.9721
582,uncore-0,0.0
582,package-global,12.9721
582,cpu%_package-global,12.92205
582,cpu%_package-0,12.91835
582,freq_package-0,905235.125
585,psys-1,21.97356
585,core-0,10.69581
585,package-0,12.95726
585,uncore-0,0.0
585,package-global,12.95726
585,cpu%_package-global,12.88574
585,cpu%_package-0,12.87598
585,freq_package-0,870854.0
588,psys-1,21.9662
588,core-0,10.54107
588,package-0,12.93147
588,uncore-0,0.0
588,package-global,12.93147
588,cpu%_package-global,13.04167
588,cpu%_package-0,13.00226
588,freq_package-0,952803.5
591,psys-1,21.97527
591,core-0,10.60174
591,package-0,12.93789
591,uncore-0,0.0
591,package-global,12.93789
591,cpu%_package-global,13.07788
591,cpu%_package-0,13.08333
591,freq_package-0,872337.5
594,psys-1,22.99593
594,core-0,9.76235
594,package-0,13.59206
594,uncore-0,0.43828
594,package-global,13.59206
594,cpu%_package-global,21.96482
594,cpu%_package-0,21.8721
594,freq_package-0,2523141.875
597,psys-1,22.73127
597,core-0,8.72193
597,package-0,13.35086
597,uncore-0,0.6562
597,package-global,13.35086
597,cpu%_package-global,24.43966
597,cpu%_package-0,24.935
597,freq_package-0,2003662.875
600,psys-1,22.3842
600,core-0,8.28027
600,package-0,13.03919
600,uncore-0,0.73014
600,package-global,13.03919
600,cpu%_package-global,24.58101
600,cpu%_package-0,24.77848
600,freq_package-0,2422326.0
603,psys-1,22.22238
603,core-0,8.04455
603,package-0,12.88251
603,uncore-0,0.81226
603,package-global,12.88251
603,cpu%_package-global,24.18244
603,cpu%_package-0,24.91052
603,freq_package-0,2149142.75
606,psys-1,22.32653
606,core-0,8.16442
606,package-0,12.99464
606,uncore-0,0.79362
606,package-global,12.99464
606,cpu%_package-global,24.51613
606,cpu%_package-0,24.57628
606,freq_package-0,2236655.875
609,psys-1,22.13606
609,core-0,8.13718
609,package-0,12.83581
609,uncore-0,0.70774
609,package-global,12.83581
609,cpu%_package-global,24.1782
609,cpu%_package-0,24.33049
609,freq_package-0,2310340.5
612,psys-1,22.2597
612,core-0,8.22945
612,package-0,12.96447
612,uncore-0,0.7221
612,package-global,12.96447
612,cpu%_package-global,24.22145
612,cpu%_package-0,24.1619
612,freq_package-0,2157220.5
615,psys-1,22.12434
615,core-0,8.16158
615,package-0,12.86256
615,uncore-0,0.71447
615,package-global,12.86256
615,cpu%_package-global,24.09012
615,cpu%_package-0,24.19314
615,freq_package-0,2120996.75
618,psys-1,22.09598
618,core-0,8.09801
618,package-0,12.82342
618,uncore-0,0.70083
618,package-global,12.82342
618,cpu%_package-global,24.49332
618,cpu%_package-0,24.60885
618,freq_package-0,2260570.0
621,psys-1,22.33226
621,core-0,8.38581
621,package-0,13.04667
621,uncore-0,0.68127
621,package-global,13.04667
621,cpu%_package-global,24.2228
621,cpu%_package-0,24.28806
621,freq_package-0,2547600.5
624,psys-1,22.181
624,core-0,8.25964
624,package-0,13.01654
624,uncore-0,0.73934
624,package-global,13.01654
624,cpu%_package-global,24.58028
624,cpu%_package-0,24.45957
624,freq_package-0,2103980.5
627,psys-1,22.41288
627,core-0,8.52366
627,package-0,13.22278
627,uncore-0,0.65119
627,package-global,13.22278
627,cpu%_package-global,24.6333
627,cpu%_package-0,24.77999
627,freq_package-0,2639056.875
630,psys-1,22.61019
630,core-0,8.81158
630,package-0,13.4343
630,uncore-0,0.58142
630,package-global,13.4343
630,cpu%_package-global,24.95682
630,cpu%_package-0,25.12121
630,freq_package-0,2593264.375
633,psys-1,22.83932
633,core-0,8.96222
633,package-0,13.56134
633,uncore-0,0.52132
633,package-global,13.56134
633,cpu%_package-global,24.75248
633,cpu%_package-0,24.71646
633,freq_package-0,1955853.625
636,psys-1,24.39835
636,core-0,8.50026
636,package-0,13.41354
636,uncore-0,0.81539
636,package-global,13.41354
636,cpu%_package-global,24.42715
636,cpu%_package-0,24.71122
636,freq_package-0,2044495.875
639,psys-1,24.59244
639,core-0,8.75005
639,package-0,13.58972
639,uncore-0,0.72107
639,package-global,13.58972
639,cpu%_package-global,24.52504
639,cpu%_package-0,24.45891
639,freq_package-0,2513255.875
642,psys-1,24.51697
642,core-0,8.73656
642,package-0,13.52415
642,uncore-0,0.64473
642,package-global,13.52415
642,cpu%_package-global,24.1782
642,cpu%_package-0,24.55248
642,freq_package-0,2157566.5
645,psys-1,24.52854
645,core-0,8.53603
645,package-0,13.49895
645,uncore-0,0.82107
645,package-global,13.49895
645,cpu%_package-global,23.83645
645,cpu%_package-0,24.14353
645,freq_package-0,2052663.875
648,psys-1,25.10945
648,core-0,9.07739
648,package-0,13.86658
648,uncore-0,0.64615
648,package-global,13.86658
648,cpu%_package-global,24.79517
648,cpu%_package-0,24.76068
648,freq_package-0,1594000.0
651,psys-1,25.44366
651,core-0,9.56402
651,package-0,14.00811
651,uncore-0,0.38108
651,package-global,14.00811
651,cpu%_package-global,29.78355
651,cpu%_package-0,29.70753
651,freq_package-0,2272053.5
654,psys-1,24.79641
654,core-0,9.07894
654,package-0,13.70515
654,uncore-0,0.59779
654,package-global,13.70515
654,cpu%_package-global,29.22611
654,cpu%_package-0,29.4574
654,freq_package-0,2635971.0
657,psys-1,24.66421
657,core-0,9.36736
657,package-0,13.61362
657,uncore-0,0.27506
657,package-global,13.61362
657,cpu%_package-global,28.76356
657,cpu%_package-0,28.84568
657,freq_package-0,2585679.0
660,psys-1,23.95329
660,core-0,9.41554
660,package-0,13.14677
660,uncore-0,0.0
660,package-global,13.14677
660,cpu%_package-global,26.39485
660,cpu%_package-0,26.58688
660,freq_package-0,2337695.875
663,psys-1,23.85727
663,core-0,9.2775
663,package-0,13.10594
663,uncore-0,0.0
663,package-global,13.10594
663,cpu%_package-global,24.38285
663,cpu%_package-0,24.52178
663,freq_package-0,2381774.25
666,psys-1,24.07341
666,core-0,9.47634
666,package-0,13.29664
666,uncore-0,0.0
666,package-global,13.29664
666,cpu%_package-global,24.18584
666,cpu%_package-0,23.94694
666,freq_package-0,1730945.375
669,psys-1,22.74103
669,core-0,9.06104
669,package-0,12.86347
669,uncore-0,0.0
669,package-global,12.86347
669,cpu%_package-global,24.36285
669,cpu%_package-0,24.27281
669,freq_package-0,1667077.0
672,psys-1,21.91801
672,core-0,9.13842
672,package-0,12.9319
672,uncore-0,0.0
672,package-global,12.9319
672,cpu%_package-global,24.22145
672,cpu%_package-0,24.11027
672,freq_package-0,2579500.0
675,psys-1,22.68592
675,core-0,9.80746
675,package-0,13.60211
675,uncore-0,0.0011
675,package-global,13.60211
675,cpu%_package-global,24.78448
675,cpu%_package-0,24.70902
675,freq_package-0,2181191.125
678,psys-1,22.30335
678,core-0,9.48631
678,package-0,13.26979
678,uncore-0,0.0
678,package-global,13.26979
678,cpu%_package-global,24.18866
678,cpu%_package-0,24.50776
678,freq_package-0,1769881.125
681,psys-1,22.35418
681,core-0,9.53065
681,package-0,13.30809
681,uncore-0,0.0
681,package-global,13.30809
681,cpu%_package-global,24.30915
681,cpu%_package-0,24.32652
681,freq_package-0,2670083.375
684,psys-1,22.00386
684,core-0,9.2099
684,package-0,12.9809
684,uncore-0,0.0
684,package-global,12.9809
684,cpu%_package-global,24.25422
684,cpu%_package-0,23.98157
684,freq_package-0,1903224.375
687,psys-1,22.0439
687,core-0,9.28735
687,package-0,13.05801
687,uncore-0,0.0
687,package-global,13.05801
687,cpu%_package-global,24.52504
687,cpu%_package-0,24.43112
687,freq_package-0,2432854.75
690,psys-1,22.0334
690,core-0,9.27614
690,package-0,13.05129
690,uncore-0,0.0
690,package-global,13.05129
690,cpu%_package-global,24.45981
690,cpu%_package-0,24.72642
690,freq_package-0,2287534.5
693,psys-1,21.72059
693,core-0,9.02004
693,package-0,12.77466
693,uncore-0,0.0
693,package-global,12.77466
693,cpu%_package-global,24.4176
693,cpu%_package-0,24.53866
693,freq_package-0,2045622.5
696,psys-1,22.3874
696,core-0,9.59866
696,package-0,13.36943
696,uncore-0,0.0
696,package-global,13.36943
696,cpu%_package-global,24.39446
696,cpu%_package-0,24.52141
696,freq_package-0,1735737.625
699,psys-1,21.93316
699,core-0,9.21706
699,package-0,12.98638
699,uncore-0,0.0
699,package-global,12.98638
699,cpu%_package-global,24.54702
699,cpu%_package-0,24.4575
699,freq_package-0,2182801.0
702,psys-1,22.25529
702,core-0,9.51264
702,package-0,13.27747
702,uncore-0,0.0
702,package-global,13.27747
702,cpu%_package-global,24.77458
702,cpu%_package-0,24.61284
702,freq_package-0,1975380.625
705,psys-1,21.89277
705,core-0,9.18327
705,package-0,12.92942
705,uncore-0,0.0
705,package-global,12.92942
705,cpu%_package-global,24.39446
705,cpu%_package-0,24.45405
705,freq_package-0,2344378.875
708,psys-1,22.32161
708,core-0,9.5548
708,package-0,13.32031
708,uncore-0,0.0
708,package-global,13.32031
708,cpu%_package-global,24.33954
708,cpu%_package-0,24.31739
708,freq_package-0,2275360.75
711,psys-1,21.83614
711,core-0,9.14202
711,package-0,12.88993
711,uncore-0,0.0
711,package-global,12.88993
711,cpu%_package-global,23.85919
711,cpu%_package-0,23.89269
711,freq_package-0,1802528.0
714,psys-1,22.17287
714,core-0,9.4428
714,package-0,13.20088
714,uncore-0,0.0
714,package-global,13.20088
714,cpu%_package-global,24.09012
714,cpu%_package-0,24.04746
714,freq_package-0,1652794.625
717,psys-1,21.85953
717,core-0,9.1519
717,package-0,12.91232
717,uncore-0,0.0
717,package-global,12.91232
717,cpu%_package-global,24.98925
717,cpu%_package-0,24.79474
717,freq_package-0,2327213.5
720,psys-1,21.78937
720,core-0,9.09987
720,package-0,12.84681
720,uncore-0,0.0
720,package-global,12.84681
720,cpu%_package-global,24.53724
720,cpu%_package-0,24.49216
720,freq_package-0,1999783.75
723,psys-1,22.23292
723,core-0,9.49067
723,package-0,13.2413
723,uncore-0,0.0
723,package-global,13.2413
723,cpu%_package-global,24.34068
723,cpu%_package-0,24.55321
723,freq_package-0,2193857.375
726,psys-1,21.51286
726,core-0,8.85241
726,package-0,12.60538
726,uncore-0,0.0
726,package-global,12.60538
726,cpu%_package-global,24.30915
726,cpu%_package-0,24.66967
726,freq_package-0,2002455.5
729,psys-1,22.39242
729,core-0,9.04937
729,package-0,12.89006
729,uncore-0,0.04687
729,package-global,12.89006
729,cpu%_package-global,24.74048
729,cpu%_package-0,25.10159
729,freq_package-0,1812756.875
732,psys-1,23.94717
732,core-0,8.66272
732,package-0,12.95404
732,uncore-0,0.31832
732,package-global,12.95404
732,cpu%_package-global,27.66969
732,cpu%_package-0,27.68843
732,freq_package-0,2466154.25
735,psys-1,24.51755
735,core-0,8.79376
735,package-0,13.3545
735,uncore-0,0.59695
735,package-global,13.3545
735,cpu%_package-global,28.71245
735,cpu%_package-0,28.73195
735,freq_package-0,1956353.875
738,psys-1,24.67258
738,core-0,8.89385
738,package-0,13.41471
738,uncore-0,0.4214
738,package-global,13.41471
738,cpu%_package-global,25.83691
738,cpu%_package-0,25.59433
738,freq_package-0,2328749.0
741,psys-1,24.5778
741,core-0,8.88729
741,package-0,13.35651
741,uncore-0,0.44139
741,package-global,13.35651
741,cpu%_package-global,24.62398
741,cpu%_package-0,24.77417
741,freq_package-0,2213385.5
744,psys-1,24.59615
744,core-0,8.97676
744,package-0,13.3674
744,uncore-0,0.40259
744,package-global,13.3674
744,cpu%_package-global,24.70893
744,cpu%_package-0,24.69824
744,freq_package-0,2495152.875
747,psys-1,24.90803
747,core-0,9.16631
747,package-0,13.67301
747,uncore-0,0.45429
747,package-global,13.67301
747,cpu%_package-global,24.59157
747,cpu%_package-0,24.70789
747,freq_package-0,2428294.875
750,psys-1,24.70714
750,core-0,9.03684
750,package-0,13.56256
750,uncore-0,0.45632
750,package-global,13.56256
750,cpu%_package-global,24.68871
750,cpu%_package-0,24.72921
750,freq_package-0,2281219.0
753,psys-1,22.90357
753,core-0,8.82961
753,package-0,13.34162
753,uncore-0,0.45199
753,package-global,13.34162
753,cpu%_package-global,24.43966
753,cpu%_package-0,24.49628
753,freq_package-0,2302879.0
756,psys-1,22.81717
756,core-0,8.85778
756,package-0,13.38816
756,uncore-0,0.46828
756,package-global,13.38816
756,cpu%_package-global,24.07087
756,cpu%_package-0,24.14021
756,freq_package-0,1732642.0
759,psys-1,22.59181
759,core-0,8.6612
759,package-0,13.16774
759,uncore-0,0.44407
759,package-global,13.16774
759,cpu%_package-global,24.13644
759,cpu%_package-0,24.40211
759,freq_package-0,2724432.75
762,psys-1,22.80619
762,core-0,8.83599
762,package-0,13.38041
762,uncore-0,0.47265
762,package-global,13.38041
762,cpu%_package-global,24.59227
762,cpu%_package-0,24.90982
762,freq_package-0,2069148.75
765,psys-1,22.79393
765,core-0,8.81398
765,package-0,13.35544
765,uncore-0,0.47252
765,package-global,13.35544
765,cpu%_package-global,24.35233
765,cpu%_package-0,24.55455
765,freq_package-0,2297824.5
768,psys-1,22.54447
768,core-0,8.6963
768,package-0,13.17062
768,uncore-0,0.45631
768,package-global,13.17062
768,cpu%_package-global,23.69565
768,cpu%_package-0,23.96104
768,freq_package-0,2129395.625
771,psys-1,22.79548
771,core-0,8.93226
771,package-0,13.39498
771,uncore-0,0.42832
771,package-global,13.39498
771,cpu%_package-global,24.30796
771,cpu%_package-0,24.50811
771,freq_package-0,2956453.5
774,psys-1,22.81927
774,core-0,8.92915
774,package-0,13.42508
774,uncore-0,0.44399
774,package-global,13.42508
774,cpu%_package-global,24.53724
774,cpu%_package-0,24.49367
774,freq_package-0,2411309.625
777,psys-1,22.39095
777,core-0,8.54072
777,package-0,13.04786
777,uncore-0,0.44429
777,package-global,13.04786
777,cpu%_package-global,24.60283
777,cpu%_package-0,24.78298
777,freq_package-0,2473706.75
780,psys-1,22.82586
780,core-0,8.94087
780,package-0,13.4198
780,uncore-0,0.44292
780,package-global,13.4198
780,cpu%_package-global,24.62333
780,cpu%_package-0,24.65967
780,freq_package-0,1636423.125
783,psys-1,22.63395
783,core-0,8.7223
783,package-0,13.24845
783,uncore-0,0.46689
783,package-global,13.24845
783,cpu%_package-global,24.86046
783,cpu%_package-0,25.11575
783,freq_package-0,2349025.25
786,psys-1,22.6291
786,core-0,8.77897
786,package-0,13.25756
786,uncore-0,0.43301
786,package-global,13.25756
786,cpu%_package-global,24.5478
786,cpu%_package-0,24.69125
786,freq_package-0,2910939.375
789,psys-1,22.53277
789,core-0,8.6387
789,package-0,13.16181
789,uncore-0,0.45197
789,package-global,13.16181
789,cpu%_package-global,24.42913
789,cpu%_package-0,25.08966
789,freq_package-0,2412441.875
792,psys-1,23.70494
792,core-0,8.59957
792,package-0,13.101
792,uncore-0,0.44003
792,package-global,13.101
792,cpu%_package-global,24.2228
792,cpu%_package-0,24.55037
792,freq_package-0,1553859.0
795,psys-1,24.66967
795,core-0,9.03233
795,package-0,13.47049
795,uncore-0,0.39617
795,package-global,13.47049
795,cpu%_package-global,24.81783
795,cpu%_package-0,24.87954
795,freq_package-0,2356860.625
798,psys-1,24.63443
798,core-0,9.0235
798,package-0,13.437
798,uncore-0,0.38758
798,package-global,13.437
798,cpu%_package-global,24.21098
798,cpu%_package-0,24.90825
798,freq_package-0,1594427.25
801,psys-1,24.65332
801,core-0,8.94075
801,package-0,13.46172
801,uncore-0,0.44523
801,package-global,13.46172
801,cpu%_package-global,24.72103
801,cpu%_package-0,25.03171
801,freq_package-0,2540988.375
804,psys-1,24.43878
804,core-0,8.73137
804,package-0,13.23362
804,uncore-0,0.4256
