timestamp,domain,measure
387,uncore-0,0.26019
387,package-global,13.27364
387,cpu%_package-global,24.47221
387,cpu%_package-0,24.63463
387,freq_package-0,2424776.0
390,psys-1,22.57147
390,core-0,8.86351
390,package-0,13.20645
390,uncore-0,0.25926
390,package-global,13.20645
390,cpu%_package-global,24.12603
390,cpu%_package-0,24.93614
390,freq_package-0,2029937.625
393,psys-1,22.61686
393,core-0,8.97913
393,package-0,13.22378
393,uncore-0,0.2422
393,package-global,13.22378
393,cpu%_package-global,24.49332
393,cpu%_package-0,24.54332
393,freq_package-0,2411472.125
396,psys-1,23.13757
396,core-0,9.40777
396,package-0,13.68972
396,uncore-0,0.23243
396,package-global,13.68972
396,cpu%_package-global,24.24242
396,cpu%_package-0,24.57423
396,freq_package-0,2406841.875
399,psys-1,23.25729
399,core-0,9.53317
399,package-0,13.79136
399,uncore-0,0.1974
399,package-global,13.79136
399,cpu%_package-global,24.2019
399,cpu%_package-0,24.87012
399,freq_package-0,2680624.625
402,psys-1,23.01051
402,core-0,9.25439
402,package-0,13.57097
