timestamp,domain,measure
387,cpu%_package-0,14.12417
387,freq_package-0,1736276.625
390,psys-1,29.01559
390,core-0,16.37699
390,package-0,18.93439
390,uncore-0,0.22316
390,package-global,18.93439
390,cpu%_package-global,14.17224
390,cpu%_package-0,14.15076
390,freq_package-0,1969241.125
393,psys-1,29.07156
393,core-0,16.42271
393,package-0,18.99965
393,uncore-0,0.23654
393,package-global,18.99965
393,cpu%_package-global,14.58941
393,cpu%_package-0,14.50069
393,freq_package-0,1426486.125
396,psys-1,29.25235
396,core-0,16.4057
396,package-0,18.97652
396,uncore-0,0.22124
396,package-global,18.97652
396,cpu%_package-global,14.53561
396,cpu%_package-0,14.5292
396,freq_package-0,1452318.875
399,psys-1,29.51818
399,core-0,16.46486
399,package-0,19.15535
399,uncore-0,0.23513
399,package-global,19.15535
399,cpu%_package-global,14.66667
399,cpu%_package-0,14.55328
399,freq_package-0,1168710.625
402,psys-1,29.18624
